Midostaurin,DB06595,"Midostaurin (as Rydapt) is a multitarget kinase inhibitor for the treatment for adult patients with newly diagnosed acute myeloid leukemia (AML) who have a specific genetic mutation called FLT3. It was initially characterized as a potential broad-spectrum antineoplastic agent, with activity toward diverse solid and hematopoietic tumors [A19108]. It was approved on April 28, 2017 and has shown to increase the overall survival rate in patients with AML as an adjunct therapy along with chemotherapeutic agents.",8005258,9829523,BMGQWWVMWDBQGC-IIFHNQTCSA-N,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)N(C)C(=O)c9ccccc9)OC,Novartis Pharmaceuticals Corp,1,L01XE39,,
MK-1775,DB11740,"MK-1775 has been used in trials studying the treatment of LYMPHOMA, Neoplasms, Ovarian Cancer, Tongue Carcinoma, and Adult Glioblastoma, among others.",24808590,24856436,BKWJAKQVGHWELA-UHFFFAOYSA-N,CC(C)(c1cccc(n1)n2c3c(cnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)c(=O)n2CC=C)O,,0,,,
MK-5108,DB12556,"MK-5108 has been used in trials studying the treatment of Cancer, Neoplasms, Tumors.",28189059,24748204,LCVIRAZGMYMNNT-VVONHTQRSA-N,,,0,,,
MKC-1,DB05608,,4484856,,OVSKGTONMLKNPZ-UHFFFAOYSA-N,,,0,,,
MLN8054,DB13061,"MLN8054 has been used in trials studying the treatment of Colon Neoplasm, Breast Neoplasm, Bladder Neoplasm, Pancreatic Neoplasm, and Advanced Malignancies.",9887370,11712649,HHFBDROWDBDFBR-UHFFFAOYSA-N,,,0,,,
Momelotinib,DB11763,"Momelotinib has been used in trials studying the treatment of Polycythemia Vera, Primary Myelofibrosis, Post-Polycythemia Vera, Essential Thrombocythemia, and Primary Myelofibrosis (PMF), among others.",24676202,25062766,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,c1cc(ccc1c2ccnc(n2)Nc3ccc(cc3)N4CCOCC4)C(=O)NCC#N,Ym Biosciences Australia,0,,,
Motesanib,DB05575,,9842625,,RAHBGWKEPAQNFF-UHFFFAOYSA-N,CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,Amgen,0,,,
Mubritinib,DB12682,"Mubritinib has been used in trials studying the treatment of Lung Neoplasm, Renal Neoplasm, Breast Neoplasm, Ovarian Neoplasm, and Pancreatic Neoplasm.",4948554,6444692,ZTFBIUXIQYRUNT-MDWZMJQESA-N,c1cc(ccc1CCCCn2ccnn2)OCc3coc(n3)/C=C/c4ccc(cc4)C(F)(F)F,Takeda,0,,,
Naquotinib,DB12036,"Naquotinib has been used in trials studying the treatment of Solid Tumors, Non-small Cell Lung Cancer, Non-Small-Cell Lung Cancer (NSCLC), Epidermal Growth Factor Receptor Mutations, and Epidermal Growth Factor Receptor (EGFR) Mutations, among others.",44210447,71667668,QKDCLUARMDUUKN-XMMPIXPASA-N,CCc1c(nc(c(n1)C(=O)N)Nc2ccc(cc2)N3CCC(CC3)N4CCN(CC4)C)O[C@@H]5CCN(C5)C(=O)C=C,Astellas Pharma,0,,,
Neflamapimod,DB07138,Neflamapimod has been used in trials studying the treatment of Alzheimer's Disease and Mild Cognitive Impairment.,2302086,3038525,VEPKQEUBKLEPRA-UHFFFAOYSA-N,c1cc(c(c(c1)Cl)c2c3ccc(nn3cnc2=O)Sc4ccc(cc4F)F)Cl,EIP Pharma,0,,,
Neratinib,DB11828,Neratinib was approved in July 2017 for use as an extended adjuvant therapy in Human Epidermal Growth Factor Receptor 2 (HER2) positive breast cancer. Approval was granted to Puma Biotechnology Inc. for the tradename Nerlynx. Neratinib is currently under investigation for use in many other forms of cancer.,8091392,9915743,JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2c(cc1NC(=O)/C=C/CN(C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)OCc4ccccn4,Puma Biotechnology,1,L01XE45,,
Netarsudil,DB13931,"A Rho kinase inhibitor with norepinephrine transport inhibitory activity that reduces production of aqueous

As of December 18, 2017 the FDA approved Aerie Pharmaceutical's Rhopressa (netarsudil ophthalmic solution) 0.02% for the indication of reducing elevated intraocular pressure in patients with open-angle glaucoma or ocular hypertension. Acting as both a rho kinase inhibitor and a norepinephrine transport inhibitor, Netarsudil is a novel glaucoma medication in that it specifically targets the conventional trabecular pathway of aqueous humour outflow to act as an inhibitor to the rho kinase and norepinephrine transporters found there as opposed to affecting protaglandin F2-alpha analog like mechanisms in the unconventional uveoscleral pathway that many other glaucoma medications demonstrate.",34980598,,OURRXQUGYQRVML-AREMUKBSSA-N,Cc1ccc(c(c1)C)C(=O)OCc2ccc(cc2)[C@@H](CN)C(=O)Nc3ccc4cnccc4c3,Aerie Pharmaceutical,1,S01EX05,,
Nilotinib,DB04868,"Nilotinib, also known as AMN107, is a tyrosine kinase inhibitor under investigation as a possible treatment for chronic myelogenous leukemia (CML). A Phase I clinical trial in 2006 showed that this drug was relatively safe and offered significant therapeutic benefits in cases of CML which were found to be resistant to treatment with imatinib (Gleevec), another tyrosine kinase inhibitor used as a first-line treatment for CML.",559260,644241,HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)C(=O)Nc4cc(cc(c4)n5cc(nc5)C)C(F)(F)F,Novartis,1,L01XE08,,
Nintedanib,DB09079,"Nintedanib is a small molecule kinase inhibitor used in the treatment of pulmonary fibrosis, systemic sclerosis-associated interstitial lung disease, and non-small cell lung cancer (NSCLC).[L8453,L8459] It was first approved for use in the United States in 2014.[L8453] Within the spectrum of idiopathic pulmonary fibrosis treatment options, nintedanib is currently one of only two disease-modifying therapies available and indicated for the condition (the other being [Pirfenidone]) and as such is  used as a first-line treatment following diagnosis to slow down the progressive loss of lung function.[A185237] As a chemotherapeutic agent for NSCLC, nintedanib, in combination with [Docetaxel], is reserved for patients who have tried and failed first-line chemotherapeutic options.[L8459]",7985471,9809715,XZXHXSATPCNXJR-ZIADKAODSA-N,CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5,Boehringer Ingelheim,1,L01XE31,,
Olmutinib,DB13164,Olmutinib is an orally active epidermal growth factor receptor inhibitor used in the treatment of T790M mutation positive non-small cell lung cancer. It is available under the brand name Olita made by Hanmi Pharmaceuticals [A19196]. Olmutinib was developed by Hanmi Pharmaceuticals and Boehringer Ingelheim. Olmutinib recieved breakthrough therapy designation in the United States in December 2015 and was approved for use in Korea in May 2016.,45743494,54758501,FDMQDKQUTRLUBU-UHFFFAOYSA-N,CN1CCN(CC1)c2ccc(cc2)Nc3nc4ccsc4c(n3)Oc5cccc(c5)NC(=O)C=C,Hanmi Pharmaceutical,0,L01XE40,,
Omipalisib,DB12703,"Omipalisib has been used in trials studying the treatment of CANCER, Solid Tumours, and Idiopathic Pulmonary Fibrosis.",25027388,25167777,CGBJSGAELGCMKE-UHFFFAOYSA-N,COc1c(cc(cn1)c2ccc3c(c2)c(ccn3)c4ccnnc4)NS(=O)(=O)c5ccc(cc5F)F,GlaxosmithKline,0,,,
Orantinib,DB12072,"Orantinib has been used in trials studying the treatment of Lung Cancer, Breast Cancer, Kidney Cancer, Gastric Cancer, and Prostate Cancer, among others.",4486261,5329099,NHFDRBXTEDBWCZ-ZROIWOOFSA-N,Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O,Pfizer,0,,,
Osimertinib,DB09330,"Osimertinib is an oral, third-generation epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor (TKI) drug developed by AstraZeneca Pharmaceuticals. Its use is indicated for the treatment of metastatic non-small cell lung cancer (NSCLC) in cases where tumour EGFR expression is positive for the T790M mutation as detected by FDA-approved testing and which has progressed following therapy with a first-generation EGFR tyrosine kinase inhibitor. Approximately 10% of patients with NSCLC have a rapid and clinically effective response to EGFR-TKIs due to the presence of specific activating EGFR mutations within the tumour cells. More specifically, deletions around the LREA motif in exon 19 and exon 21 L858R point mutations are correlated with response to therapy. 

Development of third-generation EGFR-TKIs, such as osimertinib, has been in response to altered tumour resistance patterns following treatment and toxic side effects that impact patient quality of life. Treatment with first-generation EGFR-TKIs (gefitinib and erlotinib) has been associated with the development of resistance through activating mutations in the EGFR gene. Second-generation EGFR-TKIs (afatinib and dacomitinib) were then developed to be more potent inhibitors, although their use is associated with increased toxicity through nonspecific targeting of wild-type EGFR. In contrast, third-generation inhibitors are specific for the gate-keeper T790M mutations which increases ATP binding activity to EGFR and result in poor prognosis for late-stage disease. Furthermore, osimertinib has been shown to spare wild-type EGFR during therapy, thereby reducing non-specific binding and limiting toxicity.",31042598,71496458,DUYJMQONPNNFPI-UHFFFAOYSA-N,Cn1cc(c2c1cccc2)c3ccnc(n3)Nc4cc(c(cc4OC)N(C)CCN(C)C)NC(=O)C=C,Astrazeneca,1,L01XE35,,
Pacritinib,DB11697,Pacritinib is under investigation for the prevention of Acute Myeloid Leukemia (AML).,28518965,46216796,HWXVIOGONBBTBY-ONEGZZNKSA-N,c1cc2cc(c1)-c3ccnc(n3)Nc4ccc(c(c4)COC/C=C/COC2)OCCN5CCCC5,Cell Therapeutics,0,,,
Palbociclib,DB09073,"Palbociclib is a piperazine pyridopyrimidine[A176792] that acts in the cell cycle machinery. It is a second generation cyclin-dependent kinase inhibitor[A176798] selected from a group of pyridopyrimidine compounds due to its favorable physical and pharmaceutical properties.[A176810]

Palbociclib was developed by Pfizer Inc after the discovery that identified the cyclin-dependent kinases as key regulators of cell growth.[L5867] It was originally FDA approved on March 2015 for the treatment of HR-positive, HER2-negative advanced or metastatic breast cancer and its indications were updated in April 2019 to include male patients based on findings from postmarketing reports and electronic health records demonstrating safety and clinical efficacy.[L4894]",4487437,5330286,AHJRHEGDXFFMBM-UHFFFAOYSA-N,Cc1c2cnc(nc2n(c(=O)c1C(=O)C)C3CCCC3)Nc4ccc(cn4)N5CCNCC5,Pfizer,1,L01XE33,,
Parsaclisib,DB14867,Parsaclisib is under investigation in clinical trial NCT03126019 (An Open-Label Study of Parsaclisib in Relapsed or Refractory Follicular Lymphoma (CITADEL-203)).,64835232,,ZQPDJCIXJHUERQ-QWRGUYRKSA-N,CCOc1c(cc(c(c1[C@H]2CC(=O)NC2)F)Cl)[C@H](C)n3c4c(c(n3)C)c(ncn4)N,Incyte Corporation,0,,,
Pazopanib,DB06589,"Pazopanib is a small molecule inhibitor of multiple protein tyrosine kinases with potential antineoplastic activity. It is developed by GlaxoSmithKline and was FDA approved on October 19, 2009.",8289501,10113978,CUIHSIWYWATEQL-UHFFFAOYSA-N,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,GlaxoSmithKline,1,L01XE11,,
PD173955,DB02567,,394270,447077,VAARYSWULJUGST-UHFFFAOYSA-N,,,0,,,
Peficitinib,DB11708,"Peficitinib has been used in trials studying the treatment and basic science of Psoriasis, Pharmacodynamics, Drug Interactions, Colitis, Ulcerative, and RHEUMATOID ARTHRITIS, among others.",58827925,57928403,DREIJXJRTLTGJC-ZKVNVPQCSA-N,c1c[nH]c2c1c(c(cn2)C(=O)N)N[C@@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](C5)(C4)O,Astellas Pharma,0,,,
Pelitinib,DB05524,"Pelitinib (EKB-569) is a potent, low molecular weight, selective, and irreversible inhibitor of epidermal growth factor receptor (EGFR) that is being developed as an anticancer agent.",4949255,,WVUNYSQLFKLYNI-AATRIKPKSA-N,CCOc1cc2c(cc1NC(=O)/C=C/CN(C)C)c(c(cn2)C#N)Nc3ccc(c(c3)Cl)F,Wyeth,0,,,
Pexidartinib,DB12978,"Pexidartinib is a selective tyrosine kinase inhibitor that works by inhibiting the colony-stimulating factor (CSF1)/CSF1 receptor pathway. Pexidartinib was originally developed by Daiichi Sankyo, Inc. and it was approved by the FDA in August 2019 as the first systemic therapy for adult patients with symptomatic tenosynovial giant cell tumor.[L7901] Tenosynovial giant cell tumor is a rare form of non-malignant tumor that causes the synovium and tendon sheaths to thicken and overgrow, leading to damage in surrounding joint tissue.[A182240,L7901] Debilitating symptoms often follow with tenosynovial giant cell tumors, along with a risk of significant functional limitations and a reduced quality of life in patients.[L7901]

While surgical resection is a current standard of care for tenosynovial giant cell tumor, there are tumor types where surgeries are deemed clinically ineffective with a high risk of lifetime recurrence.[L7895] Pexidartinib works by blocking the immune responses that are activated in tenosynovial giant cell tumors. In clinical trials, pexidartinib was shown to promote improvements in patient symptoms and functional outcomes in TGCT.[A182243] Pexidartinib is available in oral formulations and it is commonly marketed as Turalio.[L7901]",35308322,25151352,JGWRKYUXBBNENE-UHFFFAOYSA-N,c1cc(ncc1Cc2c[nH]c3c2cc(cn3)Cl)NCc4ccc(nc4)C(F)(F)F,Daiichi Sankyo,1,,,
PF-03814735,DB13059,PF-03814735 has been used in trials studying the treatment of Solid Tumors.,28637806,51346455,RYYNGWLOYLRZLK-RBUKOAKNSA-N,,,0,,,
PF-06700841,DB15003,PF-06700841 is under investigation in clinical trial NCT03236493 (Safety and Pharmacokinetic Study of PF-06700841 in Japanese Healthy Volunteers).,71107316,,BUWBRTXGQRBBHG-MJBXVCDLSA-N,,,0,,,
PICEATANNOL,DB08399,,581006,667639,CDRPUGZCRXZLFL-OWOJBTEDSA-N,,,0,,,
Pictilisib,DB11663,"Pictilisib has been used in trials studying the treatment of Solid Cancers, Breast Cancer, Advanced Solid Tumours, Metastatic Breast Cancer, and Non-Hodgkin's Lymphoma, Solid Cancers, among others.",21437049,17755052,LHNIIDJUOCFXAP-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(CC1)Cc2cc3c(s2)c(nc(n3)c4cccc5c4cn[nH]5)N6CCOCC6,Hoffmann-La Roche,0,,,
Pilaralisib,DB11772,"Pilaralisib is an orally available small molecule that selectively inhibits the activity of phosphoinositide-3 kinase (PI3K). Pilaralisib has been used in trials studying the treatment of Cancer, Lymphoma, Solid Tumors, Glioblastoma, and Breast Cancer, among others.",29340997,56599306,QINPEPAQOBZPOF-UHFFFAOYSA-N,CC(C)(C(=O)Nc1cccc(c1)S(=O)(=O)Nc2c(nc3ccccc3n2)Nc4cc(ccc4Cl)OC)N,Sanofi,0,,,
Pimasertib,DB14904,Pimasertib is under investigation in clinical trial NCT01378377 (Combination Trial of Pimasertib (MSC1936369B) With Temsirolimus).,24747378,,VIUAUNHCRHHYNE-JTQLQIEISA-N,c1cc(c(cc1I)F)Nc2cnccc2C(=O)NC[C@@H](CO)O,Merck,0,,,
Ponatinib,DB08901,"Ponatinib is a novel Bcr-Abl tyrosine kinase inhibitor that is especially effective against the T315I mutation for the treatment of chronic myeloid leukemia. FDA approved on December 14, 2012.",24747381,24826799,PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(cc1C#Cc2cnc3n2nccc3)C(=O)Nc4ccc(c(c4)C(F)(F)F)CN5CCN(CC5)C,Ariad Pharmaceuticals,1,L01XE24,,
Poziotinib,DB12114,"Poziotinib has been used in trials studying the treatment of Breast Cancer, Metastatic Breast Cancer, Increased Drug Resistance, Adenocarcinoma of Lung Stage IV, and Adenocarcinoma of Lung Stage IIIB, among others.",30687714,25127713,LPFWVDIFUFFKJU-UHFFFAOYSA-N,COc1cc2c(cc1OC3CCN(CC3)C(=O)C=C)c(ncn2)Nc4ccc(c(c4F)Cl)Cl,Hanmi Pharmaceutical,0,,,
Prexasertib,DB12008,"Prexasertib has been used in trials studying the treatment and basic science of mCRPC, Leukemia, Neoplasm, BREAST CANCER, and Ovarian Cancer, among others.",32738771,46700756,DOTGPNHGTYJDEP-UHFFFAOYSA-N,COc1cccc(c1c2cc(n[nH]2)Nc3cnc(cn3)C#N)OCCCN,Eli Lilly,0,,,
Pyrotinib,DB14993,Pyrotinib is under investigation in clinical trial NCT03756064 (Neoadjuvant Study of Pyrotinib in Patients With HER2 Positive Breast Cancer).,52083721,,SADXACCFNXBCFY-IYNHSRRRSA-N,CCOc1cc2c(cc1NC(=O)/C=C/[C@H]3CCCN3C)c(c(cn2)C#N)Nc4ccc(c(c4)Cl)OCc5ccccn5,Hengrui Therapeutics,0,,,
Quizartinib,DB12874,Quizartinib is under investigation in Childhood Acute Myeloid Leukemia/Other Myeloid Malignancies. It is a potent inhibitor of FLT3.,24640357,24889392,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CC(C)(C)c1cc(no1)NC(=O)Nc2ccc(cc2)c3cn4c5ccc(cc5sc4n3)OCCN6CCOCC6,Ambit Biosciences,0,,,
Rabusertib,DB11662,"Rabusertib has been used in trials studying the treatment of Cancer, Solid Tumors, Advanced Cancer, Pancreatic Neoplasms, and Non Small Cell Lung Cancer.",10130131,11955855,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,Cc1cc(c(cc1Br)NC(=O)Nc2cnc(cn2)C)OC[C@@H]3CNCCO3,Eli Lilly,0,,,
Radicicol,DB03758,,20137057,6323491,WYZWZEOGROVVHK-GTMNPGAYSA-N,,,0,,,
Radotinib,DB12323,"Radotinib is under investigation for the treatment of Leukemia, Myelogenous, Chronic, BCR-ABL Positive.",17222861,16063245,DUPWHXBITIZIKZ-UHFFFAOYSA-N,Cc1ccc(cc1Nc2nccc(n2)c3cnccn3)C(=O)Nc4cc(cc(c4)n5cc(nc5)C)C(F)(F)F,Il-Yang Pharmaceutical,0,,,
Ralimetinib,DB11787,"Ralimetinib has been used in trials studying the treatment of Postmenopausal, Advanced Cancer, Adult Glioblastoma, Fallopian Tube Cancer, and Metastatic Breast Cancer, among others.",9713805,11539025,XPPBBJCBDOEXDN-UHFFFAOYSA-N,CC(C)(C)Cn1c2c(ccc(n2)c3c(nc([nH]3)C(C)(C)C)c4ccc(cc4)F)nc1N,Eli Lilly,0,,,
Ravoxertinib,DB15281,Ravoxertinib is under investigation in clinical trial NCT01875705 (A Dose-Escalation Study of GDC-0994 in Patients With Locally Advanced or Metastatic Solid Tumors).,32501977,,RZUOCXOYPYGSKL-GOSISDBHSA-N,Cn1c(ccn1)Nc2nccc(n2)c3ccn(c(=O)c3)[C@H](CO)c4ccc(c(c4)F)Cl,Genentech,0,,,
Rebastinib,DB13005,Rebastinib has been used in trials studying the treatment of Chronic Myeloid Leukemia.,26325986,25066467,WVXNSAVVKYZVOE-UHFFFAOYSA-N,CC(C)(C)c1cc(n(n1)c2ccc3c(c2)cccn3)NC(=O)Nc4ccc(cc4F)Oc5ccnc(c5)C(=O)NC,Deciphera Pharmaceuticals,0,,,
Refametinib,DB06309,,25058723,,RDSACQWTXKSHJT-NSHDSACASA-N,COc1cc(c(c(c1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)Nc3ccc(cc3F)I)F)F,Bayer,0,,,
Regorafenib,DB08896,"Regorafenib is an orally-administered inhibitor of multiple kinases. It is used for the treatment of metastatic colorectal cancer and advanced gastrointestinal stromal tumours. FDA approved on September 27, 2012. Approved use of Regorafenib was expanded to treat Hepatocellular Carcinoma in April 2017.",9342697,11167602,FNHKPVJBJVTLMP-UHFFFAOYSA-N,CNC(=O)c1cc(ccn1)Oc2ccc(c(c2)F)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,Bayer,1,L01XE21,,
Ribociclib,DB11730,"Ribociclib is a selective cyclin-dependent kinase inhibitor, a class of drugs that help slow the progression of cancer by inhibiting two proteins called cyclin-dependent kinase 4 and 6 (CDK4/6). These proteins, when over-activated, can enable cancer cells to grow and divide too quickly. Targeting CDK4/6 with enhanced precision may play a role in ensuring that cancer cells do not continue to replicate uncontrollably. Ribociclib was approved by the U.S. FDA in March, 2017 as Kisqali.",30798107,44631912,RHXHGRAEPCAFML-UHFFFAOYSA-N,CN(C)C(=O)c1cc2cnc(nc2n1C3CCCC3)Nc4ccc(cn4)N5CCNCC5,Novartis,1,L01XE42,,
Ridaforolimus,DB06233,,24597928,,BUROJSBIWGDYCN-GAUTUEMISA-N,,,0,L01XE19,,
Rigosertib,DB12146,"Rigosertib has been used in trials studying the treatment and basic science of MDS, RAEB, Cancer, Hepatoma, and Neoplasms, among others.",5293927,6918736,OWBFCJROIKNMGD-BQYQJAHWSA-N,COc1ccc(cc1NCC(=O)O)CS(=O)(=O)/C=C/c2c(cc(cc2OC)OC)OC,Onconova Therapeutics,0,,,
Rimacalib,DB12571,Rimacalib has been used in trials studying the treatment of Rheumatoid Arthritis (RA).,7976528,9800765,MYTIJGWONQOOLC-HNNXBMFYSA-N,,,0,,,
Ripasudil,DB13165,"Ripasudil, as hydrochloride hydrate (K-115), is a specifc Rho-associated coiled-coil containing protein kinase (ROCK) inhibitor used for the treatment of glaucoma and ocular hypertension. It was first approved for treatment in Japan in September 2014. This medication is available in the form of a 0.4% eye drop solution under the brand name Glanatec. Ripasudil is a well tolerated medication that is used when other drugs have been proven to be non-effective or cannot be administered.",8039366,9863672,QSKQVZWVLOIIEV-NSHDSACASA-N,C[C@H]1CNCCCN1S(=O)(=O)c2cccc3c2c(cnc3)F,Kowa Pharmaceutical,0,,,
Ripretinib,DB14840,Ripretinib is under investigation in clinical trial NCT03353753 (Phase 3 Study of DCC-2618 vs Placebo in Advanced GIST Patients Who Have Been Treated With Prior Anticancer Therapies).,67886378,,CEFJVGZHQAGLHS-UHFFFAOYSA-N,CCn1c2cc(ncc2cc(c1=O)c3cc(c(cc3Br)F)NC(=O)Nc4ccccc4)NC,Deciphera Pharmaceuticals,0,,,
Rivoceranib,DB14765,Rivoceranib is under investigation in clinical trial NCT02726854 (Apatinib as Second-line Treatment of Advanced Pancreatic Cancer).,9490441,,FYJROXRIVQPKRY-UHFFFAOYSA-N,CS(=O)(=O)O.c1cc(c(nc1)NCc2ccncc2)C(=O)Nc3ccc(cc3)C4(CCCC4)C#N,Advenchen Laboratories,0,,,
RO-5126766 free base,DB15254,RO-5126766 free base is under investigation in clinical trial NCT03875820 (Phase I Trial of VS-6063 and RO5126766.).,17623621,,LMMJFBMMJUMSJS-UHFFFAOYSA-N,,,0,,,
Rociletinib,DB11907,"Rociletinib has been used in trials studying the treatment and prevention of Nonsmall Cell Lung Cancer, Non-small Cell Lung Cancer, and Locally Advanced or Metastatic Non-small Cell Lung Cancer.",30646712,57335384,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Nc4cccc(c4)NC(=O)C=C)C(F)(F)F,Clovis Oncology,0,L01XE37,,
Rogaratinib,DB15078,Rogaratinib is under investigation in clinical trial NCT03762122 (Rogaratinib in Patients With Advanced Pretreated Squamous-cell Non-small Cell Lung Cancer (SQCLC)).,58828032,,HNLRRJSKGXOYNO-UHFFFAOYSA-N,Cc1cc2cc(sc2c(c1)OC)c3c(c(n4c3c(ncn4)N)CN5CCNC(=O)C5)COC,Bayer,0,,,
Roniciclib,DB12974,Roniciclib has been investigated for the treatment of Small Cell Lung Carcinoma.,32697590,71494949,UELYDGOOJPRWGF-SRQXXRKNSA-N,C[C@H]([C@@H](C)Oc1c(cnc(n1)Nc2ccc(cc2)[S@](=N)(=O)C3CC3)C(F)(F)F)O,Bayer,0,,,
Ruboxistaurin,DB11829,Ruboxistaurin has been investigated for the basic science of Type 2 Diabetes Mellitus and Type 1 Diabetes Mellitus.,135727,153999,ZCBUQCWBWNUWSU-SFHVURJKSA-N,CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O,Eli Lilly,0,,,
Ruxolitinib,DB08877,"Ruxolitinib is a janus-associated kinase inhibitor indicated to treat bone marrow cancer, specifically intermediate or high-risk myelofibrosis. FDA approved on November 16, 2011.",25027389,25126798,HFNKQEVNSGCOJV-OAHLLOKOSA-N,c1c[nH]c2c1c(ncn2)c3cnn(c3)[C@H](CC#N)C4CCCC4,Incyte Corporation,1,L01XE18,,
Sapanisertib,DB11836,"Sapanisertib has been used in trials studying the treatment of HCC, Solid Tumor, Gliosarcoma, Liver Cancer, and Glioblastoma, among others.",28189069,45375953,GYLDXIAOMVERTK-UHFFFAOYSA-N,CC(C)n1c2c(c(n1)c3ccc4c(c3)nc(o4)N)c(ncn2)N,Takeda,0,,,
Sapitinib,DB12183,"Sapitinib has been used in trials studying the treatment and basic science of Neoplasms, Breast Cancer, Breast Neoplasms, Metastatic Cancer, and Metastatic Breast Cancer, among others.",9663133,11488320,DFJSJLGUIXFDJP-UHFFFAOYSA-N,CNC(=O)CN1CCC(CC1)Oc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl,Astrazeneca,0,,,
Saracatinib,DB11805,"Saracatinib has been investigated for the treatment of Cancer, Osteosarcoma, Ovarian Cancer, Fallopian Tube Cancer, and Primary Peritoneal Cancer.",8477917,10302451,OUKYUETWWIPKQR-UHFFFAOYSA-N,CN1CCN(CC1)CCOc2cc3c(c(c2)OC4CCOCC4)c(ncn3)Nc5c(ccc6c5OCO6)Cl,Astrazeneca,0,,,
Savolitinib,DB12048,"Savolitinib has been used in trials studying the treatment and health services research of Tumor, Food Effect, Gastric Cancer, Health Subjects, and Colorectal Cancer, among others.",34501055,68289010,XYDNMOZJKOGZLS-NSHDSACASA-N,C[C@@H](c1ccc2nccn2c1)n3c4c(ncc(n4)c5cnn(c5)C)nn3,Astrazeneca,0,,,
Seliciclib,DB06195,"R-roscovitine (Seliciclib or CYC202) is a cyclin-dependent kinase (CDK) inhibitor that preferentially inhibits multiple enzyme targets including CDK2, CDK7 and CDK9, which alter the growth phase of treated cells. Developed by Cyclacel, seliciclib is being researched for the treatment of non-small cell lung cancer (NSCLC), leukemia, HIV infection, herpes simplex infection, and the mechanisms of chronic inflammation disorders.",140922,160355,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,Cyclacel pharmaceuticals,0,,,
Selonsertib,DB14916,Selonsertib is under investigation in clinical trial NCT03053050 (Safety and Efficacy of Selonsertib in Adults With Nonalcoholic Steatohepatitis (NASH) and Bridging (F3) Fibrosis).,44209497,,YIDDLAAKOYYGJG-UHFFFAOYSA-N,Cc1cc(c(cc1n2cc(nc2)C3CC3)C(=O)Nc4cccc(n4)c5nncn5C(C)C)F,Gilead Sciences,0,,,
Selumetinib,DB11689,"Selumetinib is under investigation for the treatment of Carcinoma, Thymic, Non-Small Cell Lung Cancer, and Carcinoma, Small Cell Lung. AZD6244 has been investigated for the treatment and basic science of Melanoma, Solid Tumours, Breast Cancer, Non Small Cell Lung Cancer, and Non Small Cell Lung Carcinoma, among others.",8303141,10127622,CYOHGALHFOKKQC-UHFFFAOYSA-N,Cn1cnc2c1cc(c(c2F)Nc3ccc(cc3Cl)Br)C(=O)NOCCO,Astrazeneca,0,,,
Semaxanib,DB06436,,4486260,5329098,WUWDLXZGHZSWQZ-WQLSENKSSA-N,Cc1cc([nH]c1/C=C\2/c3ccccc3NC2=O)C,Sugen,0,,,
Silmitasertib,DB15408,Silmitasertib is under investigation in clinical trial NCT03904862 (Testing the Safety and Tolerability of CX-4945 in Patients With Recurrent Medulloblastoma Who May or May Not Have Surgery).,25057795,,MUOKSQABCJCOPU-UHFFFAOYSA-N,c1cc(cc(c1)Cl)Nc2c3ccncc3c4ccc(cc4n2)C(=O)O,Senhwa Biosciences,0,,,
Sirolimus,DB00877,A macrolide compound obtained from Streptomyces hygroscopicus that acts by selectively blocking the transcriptional activation of cytokines thereby inhibiting cytokine production. It is bioactive only when bound to immunophilins. Sirolimus is a potent immunosuppressant and possesses both antifungal and antineoplastic properties.,10482078,5284616,QFJCIRLUMZQUOT-HPLJOQBZSA-N,,,1,L04AA10,,
